Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\SignalR\QueueMonitorServiceHub.cs,47,12,P:Microsoft.AspNet.SignalR.Hub.Clients,,,,,"Clients.All.writeMessage(""Queue has been stopped."", ""Info"", DateTime.Now.ToString(""HH:mm:ss""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\SignalR\QueueMonitorServiceHub.cs,45,12,P:Microsoft.AspNet.SignalR.Hub.Clients,,,,,Clients.All.stopServiceCallback(true);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\SignalR\QueueMonitorServiceHub.cs,36,12,P:Microsoft.AspNet.SignalR.Hub.Clients,,,,,"Clients.All.writeMessage(""Queues starting with "" + Globals.Controller.ThreadCount.ToString() + "" threads."",                  ""Info"", DateTime.Now.ToString(""HH:mm:ss""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\SignalR\QueueMonitorServiceHub.cs,34,12,P:Microsoft.AspNet.SignalR.Hub.Clients,,,,,Clients.All.startServiceCallback(true);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\SignalR\QueueMonitorServiceHub.cs,23,16,P:Microsoft.AspNet.SignalR.Hub.Clients,,,,,Clients.Caller.statusMessage(message);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\SignalR\QueueMonitorServiceHub.cs,21,16,P:Microsoft.AspNet.SignalR.Hub.Clients,,,,,Clients.All.statusMessage(message);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\SignalR\QueueMonitorServiceHub.cs,11,42,M:Microsoft.AspNet.SignalR.Hub.#ctor,,,,,Hub
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\SignalR\QueueMonitorServiceHub.cs,11,42,T:Microsoft.AspNet.SignalR.Hub,,,,,Hub
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\Hosting\AspNetServiceLauncher.cs,34,12,T:System.Web.Hosting.HostingEnvironment,,,,,HostingEnvironment.UnregisterObject(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\Hosting\AspNetServiceLauncher.cs,34,12,M:System.Web.Hosting.HostingEnvironment.UnregisterObject(System.Web.Hosting.IRegisteredObject),,,,,HostingEnvironment.UnregisterObject(this);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\Hosting\AspNetServiceLauncher.cs,26,12,T:System.Web.Hosting.HostingEnvironment,,,,,HostingEnvironment.RegisterObject(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\Hosting\AspNetServiceLauncher.cs,26,12,M:System.Web.Hosting.HostingEnvironment.RegisterObject(System.Web.Hosting.IRegisteredObject),,,,,HostingEnvironment.RegisterObject(this);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\Hosting\AspNetServiceLauncher.cs,26,12,T:System.Web.Hosting.HostingEnvironment,,,,,HostingEnvironment.RegisterObject(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\Hosting\AspNetServiceLauncher.cs,26,12,M:System.Web.Hosting.HostingEnvironment.RegisterObject(System.Web.Hosting.IRegisteredObject),,,,,HostingEnvironment.RegisterObject(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.Hosting\Westwind.MessageQueueing.Hosting.csproj,File,Westwind.MessageQueueing.Hosting\Hosting\AspNetServiceLauncher.cs,19,84,T:System.Web.Hosting.IRegisteredObject,,,,,IRegisteredObject
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.AspNet.Cors 5.0.0,,,,,"Microsoft.AspNet.Cors, 5.0.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.AspNet.Razor 3.2.2,,,,,"Microsoft.AspNet.Razor, 3.2.2  Recommendation:  Package functionality included with new framework reference"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.AspNet.SignalR.Core 2.2.0,,,,,"Microsoft.AspNet.SignalR.Core, 2.2.0  Recommendation:  Remove Microsoft.AspNet.SignalR.Core, and replace with new package Microsoft.AspNetCore.SignalR.Client 10.0.1"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.AspNet.SignalR.Owin 1.2.2,,,,,"Microsoft.AspNet.SignalR.Owin, 1.2.2  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.AspNet.SignalR.SystemWeb 2.2.0,,,,,"Microsoft.AspNet.SignalR.SystemWeb, 2.2.0  Recommendation:  No supported version found"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.AspNet.WebPages 3.2.2,,,,,"Microsoft.AspNet.WebPages, 3.2.2  Recommendation:  Package functionality included with new framework reference"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.Owin 3.0.1,,,,,"Microsoft.Owin, 3.0.1  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.Owin.Cors 3.0.0,,,,,"Microsoft.Owin.Cors, 3.0.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.Owin.Host.SystemWeb 3.0.0,,,,,"Microsoft.Owin.Host.SystemWeb, 3.0.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.Owin.Security 3.0.1,,,,,"Microsoft.Owin.Security, 3.0.1  Recommendation:  No supported version found"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.Web.Infrastructure 1.0.0.0,,,,,"Microsoft.Web.Infrastructure, 1.0.0.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Newtonsoft.Json 7.0.1,,,,,"Newtonsoft.Json, 7.0.1  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Owin 1.0,,,,,"Owin, 1.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Westwind.Utilities 2.64,,,,,"Westwind.Utilities, 2.64  Recommendation:  Westwind.Utilities, 5.2.1"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,jQuery 1.6.4,,,,,"jQuery, 1.6.4  Recommendation:  jQuery, 3.7.1"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.Owin 3.0.1,,,,,"Microsoft.Owin, 3.0.1  Recommendation:  No supported version found"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.Owin 3.0.1,,,,,"Microsoft.Owin, 3.0.1  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.Owin.Cors 3.0.0,,,,,"Microsoft.Owin.Cors, 3.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.Owin.Host.SystemWeb 3.0.0,,,,,"Microsoft.Owin.Host.SystemWeb, 3.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Microsoft.Owin.Security 3.0.1,,,,,"Microsoft.Owin.Security, 3.0.1  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,Newtonsoft.Json 7.0.1,,,,,"Newtonsoft.Json, 7.0.1  Recommendation:  Newtonsoft.Json, 13.0.4"
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.8 Recommended target framework: net10.0"
Feature.1000,Convert application initialization code from Global.asax.cs to .NET Core and clean up Global.asax.cs,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Global.asax.cs,,,,,,,,
Feature.0007,Convert from Owin to native ASP.NET Core middleware,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\_Code\oWinStartup.cs,,,,,,,,
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\_Code\oWinStartup.cs,26,16,T:Owin.OwinExtensions,,,,,map.RunSignalR(hubConfiguration);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\_Code\oWinStartup.cs,26,16,"M:Owin.OwinExtensions.RunSignalR(Owin.IAppBuilder,Microsoft.AspNet.SignalR.HubConfiguration)",,,,,map.RunSignalR(hubConfiguration);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\_Code\oWinStartup.cs,22,16,P:Microsoft.AspNet.SignalR.HubConfiguration.EnableDetailedErrors,,,,,var hubConfiguration = new HubConfiguration                  {                      EnableDetailedErrors = true                  };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\_Code\oWinStartup.cs,22,16,T:Microsoft.AspNet.SignalR.HubConfiguration,,,,,var hubConfiguration = new HubConfiguration                  {                      EnableDetailedErrors = true                  };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\_Code\oWinStartup.cs,22,16,M:Microsoft.AspNet.SignalR.HubConfiguration.#ctor,,,,,var hubConfiguration = new HubConfiguration                  {                      EnableDetailedErrors = true                  };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Global.asax.cs,5,37,M:System.Web.HttpApplication.#ctor,,,,,HttpApplication
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Westwind.MessageQueueing.WebHostSample\Westwind.MessageQueueing.WebHostSample.csproj,File,Westwind.MessageQueueing.WebHostSample\Global.asax.cs,5,37,T:System.Web.HttpApplication,,,,,HttpApplication
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,,,,,,,,Current target framework: net10.0;net8.0;net472;netstandard2.0 Recommended target framework: net10.0;net8.0;net472;netstandard2.0;net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\InternetTools\HttpClient.cs,1493,20,T:System.Net.ServicePointManager,,,,,ServicePointManager.ServerCertificateValidationCallback -= new RemoteCertificateValidationCallback(CheckCertificateCallback);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\InternetTools\HttpClient.cs,1489,20,T:System.Net.ServicePointManager,,,,,ServicePointManager.ServerCertificateValidationCallback += new RemoteCertificateValidationCallback(CheckCertificateCallback);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\InternetTools\HttpClient.cs,796,20,M:System.Net.WebRequest.Create(System.String),,,,,WebRequest =  (HttpWebRequest) System.Net.WebRequest.Create(url);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\InternetTools\HttpClient.cs,584,16,M:System.Net.WebRequest.Create(System.String),,,,,WebRequest = (HttpWebRequest)System.Net.WebRequest.Create(url);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\InternetTools\HttpClient.cs,326,16,M:System.Net.WebRequest.Create(System.String),,,,,WebRequest =  (HttpWebRequest) System.Net.WebRequest.Create(Url);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\InternetTools\SmtpClientNative.cs,554,12,M:System.String.Split(System.ReadOnlySpan{System.Char}),,,,,"string[] recips = recipients.Split(',', ';');"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\NetworkUtils.cs,99,8,T:System.Uri,,,,,public static bool IsLocalIpAddress(Uri uri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\NetworkUtils.cs,38,8,T:System.Uri,,,,,public static string GetBaseDomain(this Uri uri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,503,12,T:System.Uri,,,,,var url = new Uri(path);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,503,12,M:System.Uri.#ctor(System.String),,,,,var url = new Uri(path);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,162,12,T:System.Uri,,,,,"var relUri = new Uri(baseUri, relativeUri);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,162,12,"M:System.Uri.#ctor(System.Uri,System.Uri)",,,,,"var relUri = new Uri(baseUri, relativeUri);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,161,12,T:System.Uri,,,,,"var relativeUri = new Uri(relativeFile, UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,161,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"var relativeUri = new Uri(relativeFile, UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,160,12,T:System.Uri,,,,,var baseUri = new Uri(basePath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,160,12,M:System.Uri.#ctor(System.String),,,,,var baseUri = new Uri(basePath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,134,12,T:System.Uri,,,,,string path = fromUri.MakeRelativeUri(toUri).ToString();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,132,12,T:System.Uri,,,,,"Uri toUri = new Uri(""file://"" + compareToPath);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,132,12,M:System.Uri.#ctor(System.String),,,,,"Uri toUri = new Uri(""file://"" + compareToPath);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,131,12,T:System.Uri,,,,,"Uri fromUri = new Uri(""file://"" + filePath);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,131,12,M:System.Uri.#ctor(System.String),,,,,"Uri fromUri = new Uri(""file://"" + filePath);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,114,16,T:System.Uri,,,,,return Uri.UnescapeDataString(path);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,106,16,T:System.Uri,,,,,string relativeUri = baseUri.MakeRelativeUri(uri: fullUri).ToString();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,104,16,T:System.Uri,,,,,Uri fullUri = new Uri(uriString: fullPath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,104,16,M:System.Uri.#ctor(System.String),,,,,Uri fullUri = new Uri(uriString: fullPath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,103,16,T:System.Uri,,,,,Uri baseUri = new Uri(uriString: basePath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\FileUtils.cs,103,16,M:System.Uri.#ctor(System.String),,,,,Uri baseUri = new Uri(uriString: basePath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,958,16,T:System.Net.Http.HttpContent,,,,,return await Response.Content.ReadAsByteArrayAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,902,16,T:System.Net.Http.HttpContent,,,,,return await Response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,609,16,T:System.Net.Http.HttpContent,,,,,return Response.Content.Headers.ContentLength > 0;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,606,16,T:System.Net.Http.HttpContent,,,,,if (Response?.Content?.Headers== null)                      return false;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,492,16,T:System.Net.Http.HttpContent,,,,,"req.Content?.Headers.Add(header, value);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,485,16,T:System.Net.Http.HttpContent,,,,,"req.Content?.Headers.Add(""Content-Type"", contentType);"
